Date,gamma
1894,97.8807
1895,100.0127
1896,98.1391
1897,97.5363
1898,98.1423
1899,97.8953
1900,97.9529
1901,98.0638
1902,97.3766
1903,99.5746
1904,99.0245
1905,97.8236
1906,97.6707
1907,98.4796
1908,97.2057
1909,97.8397
1910,97.8669
1911,97.7405
1912,96.4304
1913,95.2619
1914,95.1673
1915,96.0717
1916,96.4223
1917,95.4569
1918,96.2476
1919,97.6066
1920,98.2107
1921,96.6027
1922,96.58701
1923,95.3999
1924,95.5458
1925,96.0048
1926,96.1267
1927,98.1905
1928,98.1081
1929,97.5904
1930,98.3493
1931,97.1664
1932,97.5601
1933,96.456
1934,97.0645
1935,96.1734
1936,95.9874
1937,96.8737
1938,97.078
1939,98.5062
1940,98.114
1941,98.2709
1942,96.853
1943,99.8786
1944,99.8499
1945,101.0294
1946,101.2771
1947,98.4221
1948,97.8028
1949,96.892
1950,96.6385
1951,96.2521
1952,96.6529
1953,95.8657
1954,93.3413
1955,95.3404
1956,93.7496
1957,93.427
1958,94.0517
1959,95.3521
1960,96.96629
1961,99.6832
1962,97.383
1963,96.6855
1964,97.2563
1965,96.6874
1966,98.5979
1967,97.2221
1968,95.85619
1969,95.5765
1970,94.1345
1971,95.2018
1972,94.6399
1973,94.1265
1974,93.3812
1975,94.2506
1976,94.3331
1977,94.8991
1978,95.1553
1979,93.9169
1980,92.694
1981,94.3817
1982,95.1408
1983,93.14
1984,91.3733
1985,93.1684
1986,91.4039
1987,91.9421
1988,93.7768
1989,92.6514
1990,94.148
1991,94.3868
1992,95.2665
1993,98.7718
1994,96.7552
1995,96.2303
1996,98.1112
1997,98.2123
1998,96.5849
1999,97.5793
2000,97.2658
2001,97.1762
2002,96.8624
2003,98.0123
2004,96.6955
2005,98.33289
2006,97.1629
2007,96.2735
2008,96.2049
2009,97.0011
2010,96.3957
2011,95.6097
2012,96.0835
2013,97.6417
2014,98.4977
2015,97.3376
2016,99.7183
2017,100.9458
2018,100.9694
2019,100.4984
2020,99.6207
2021,99.7841
2022,98.7008
2023,97.5937
2024,97.2197
2025,97.1048
2026,97.1845
2027,96.7975
2028,99.5444
2029,97.9856
2030,99.0709
2031,100.5231
2032,99.9198
2033,98.9654
2034,98.0718
2035,98.9364
2036,98.2146
2037,98.4634
2038,99.3151
2039,97.069
2040,98.7634
2041,100.3601
2042,100.657
2043,97.8681
2044,97.89671
2045,97.4406
2046,98.1969
2047,97.974
2048,97.183
2049,96.5677
2050,98.04079
2051,99.1224
2052,98.83739
2053,99.23721
2054,98.7358
2055,98.9257
2056,97.8465
2057,97.72221
2058,98.5781
2059,96.4473
2060,95.1742
2061,95.1034
2062,93.7956
2063,96.8732
2064,97.431
2065,98.4392
2066,100.5096
2067,100.7175
2068,99.1029
2069,98.973
2070,99.50301
2071,99.43591
2072,99.3894
2073,100.5159
2074,99.1694
2075,99.4549
2076,97.17001
2077,96.5699
2078,96.9336
2079,99.40701
2080,99.301
2081,100.3553
2082,101.3015
2083,104.385
2084,102.4798
2085,100.7488
2086,98.8401
2087,99.483
2088,97.525
2089,96.895
2090,98.9687
2091,97.9098
2092,98.1802
2093,96.1525
2094,96.4487
2095,96.5903
2096,98.9367
2097,98.1321
2098,97.355
2099,97.3885
2100,95.3138
2101,96.3548
2102,98.3202
2103,98.1767
2104,98.4052
2105,97.6461
2106,95.4903
2107,96.824
2108,98.0847
2109,96.9007
2110,95.7562
2111,93.7375
2112,94.2523
2113,94.1639
2114,93.7342
2115,92.8723
2116,92.3722
2117,92.6897
2118,92.58981
2119,93.5078
2120,93.35
2121,93.1542
2122,93.7782
2123,92.8825
2124,94.6646
2125,96.2194
2126,96.1334
2127,95.4418
2128,95.5465
2129,97.9053
2130,96.521
2131,96.6925
2132,97.8652
2133,97.2466
2134,97.769
2135,97.528
2136,97.6279
2137,98.4254
2138,98.9303
2139,98.0285
2140,99.4081
2141,98.3465
2142,98.9509
2143,98.00101
2144,97.6326
2145,96.0397
2146,95.2281
2147,95.1688
2148,93.535
2149,92.4871
2150,93.6347
2151,94.1504
2152,97.7611
2153,97.2145
2154,97.3845
2155,97.1174
2156,95.0252
2157,95.4327
2158,95.1233
2159,94.8982
2160,94.1032
2161,93.6693
2162,95.4516
2163,95.8977
2164,94.873
2165,96.9951
2166,99.7514
2167,99.22
2168,100.6534
2169,103.349
2170,103.3245
2171,101.1163
2172,101.6389
2173,101.0979
2174,100.2859
2175,102.4156
2176,101.1866
2177,101.5075
2178,99.8872
2179,101.4024
2180,98.8816
2181,96.98759
2182,98.1225
2183,98.2557
2184,97.52731
2185,98.2695
2186,97.5226
2187,98.65041
2188,97.6943
2189,99.2119
2190,100.4622
2191,100.3239
2192,101.7022
2193,101.0591
2194,101.5891
2195,100.7574
2196,99.5171
2197,99.9863
2198,99.6511
2199,99.301
2200,100.4813
2201,103.4574
2202,103.203
2203,102.5566
2204,101.0891
2205,102.0289
2206,99.5413
2207,98.7385
2208,98.5343
2209,99.9799
2210,98.8825
2211,97.9008
2212,97.5556
2213,97.8677
2214,95.8071
2215,97.2691
2216,98.5344
2217,98.4342
2218,98.7209
2219,98.5649
2220,99.0088
2221,98.9051
2222,97.5773
2223,97.4994
2224,97.3438
2225,98.4755
2226,98.52711
2227,98.99509
2228,99.4705
2229,98.84151
2230,98.04041
2231,98.0308
2232,96.18459
2233,95.8653
2234,96.5618
2235,96.8254
2236,95.6053
2237,96.4984
2238,97.515
2239,98.7005
2240,97.076
2241,96.7782
2242,97.0982
2243,97.97
2244,97.6465
2245,99.7048
2246,97.1801
2247,98.3105
2248,98.0957
2249,98.22791
2250,98.8801
2251,99.4974
2252,100.2474
2253,101.338
2254,104.9575
2255,104.9297
2256,104.3707
2257,104.2672
2258,101.9496
2259,102.0608
2260,99.8742
2261,98.0884
2262,98.0581
2263,96.3723
2264,94.3357
2265,93.5783
2266,95.179
2267,95.46519
2268,95.4742
2269,94.1588
2270,93.4333
2271,93.7367
2272,93.4474
2273,93.8635
2274,94.0327
2275,95.3657
2276,95.5145
2277,96.1314
2278,95.6729
2279,94.8302
2280,95.1621
2281,97.4795
2282,99.08051
2283,98.6616
2284,97.1908
2285,98.54
2286,98.3925
2287,98.03661
2288,98.76711
2289,98.5448
2290,99.02119
2291,96.1343
2292,95.4108
2293,95.6184
2294,96.3249
2295,96.3173
2296,96.6296
2297,97.7892
2298,96.7603
2299,99.7449
2300,100.1903
2301,97.9759
2302,97.9312
2303,99.2133
2304,98.315
2305,96.5732
2306,98.4873
2307,97.8256
2308,97.6655
2309,97.5491
2310,96.1853
2311,96.9726
2312,97.1784
2313,96.1802
2314,96.5662
2315,96.6353
2316,96.7833
2317,94.8035
2318,94.6944
2319,93.9389
2320,94.314
2321,96.08031
2322,95.4177
2323,94.7105
2324,95.81519
2325,95.7368
2326,94.7318
2327,93.95399
2328,94.9246
2329,94.6226
2330,95.5292
2331,95.321
2332,94.9491
2333,95.5643
2334,94.4939
2335,94.2625
2336,93.881
2337,94.879
2338,94.6043
2339,93.83759
2340,95.614
2341,97.6226
2342,97.7638
2343,98.88319
2344,100.1395
2345,100.6842
2346,100.271
2347,100.6128
2348,101.0047
2349,100.1868
2350,99.1554
2351,98.6361
2352,97.4838
2353,95.7514
2354,96.8371
2355,95.5545
2356,94.1721
2357,94.7778
2358,94.26511
2359,94.59921
2360,95.2297
2361,94.5956
2362,94.5886
2363,93.7686
2364,97.1133
2365,98.8854
2366,98.4666
2367,98.546
2368,96.6535
2369,95.4968
2370,97.132
2371,97.50311
2372,97.4792
2373,100.5045
2374,98.9087
2375,97.8544
2376,96.0578
2377,96.78571
2378,95.37141
2379,95.1956
2380,96.9281
2381,99.0693
2382,97.98351
2383,97.4922
2384,98.66479
2385,96.8431
2386,94.8853
2387,94.1828
2388,93.2556
2389,93.0778
2390,94.3743
2391,93.8824
2392,94.1068
2393,94.3947
2394,95.1348
2395,95.6392
2396,95.6933
2397,95.3554
2398,96.3537
2399,96.3148
2400,97.713
2401,96.7092
2402,99.2495
2403,99.16351
2404,97.2266
2405,97.4249
2406,98.4946
2407,95.5475
2408,95.2784
2409,95.4854
2410,95.5383
2411,96.1862
2412,95.3862
2413,95.2116
2414,94.5645
2415,93.4488
2416,92.8185
2417,91.9209
2418,93.2442
2419,94.31219
2420,95.1961
2421,97.3265
2422,99.0154
2423,99.2467
2424,98.4925
2425,99.5456
2426,97.2585
2427,97.7666
2428,95.9765
2429,96.48689
2430,97.0068
2431,97.5639
2432,98.6876
2433,97.7835
2434,96.3844
2435,96.62421
2436,97.9871
2437,99.4428
2438,100.2736
2439,98.6921
2440,98.4623
2441,98.1356
2442,99.5136
2443,100.5134
2444,99.9166
2445,100.1733
2446,100.9451
2447,100.604
2448,100.1665
2449,99.8409
2450,99.4483
2451,98.239
2452,97.2973
2453,96.4517
2454,96.7732
2455,95.4491
2456,96.9681
2457,96.0547
2458,96.6131
2459,96.5975
2460,97.3368
2461,96.9707
2462,97.617
2463,96.7059
2464,98.2726
2465,97.5634
2466,95.6554
2467,95.752
2468,95.7682
2469,95.9221
2470,98.3861
2471,99.0324
2472,97.33089
2473,97.9262
2474,95.2466
2475,95.01379
2476,94.5732
2477,93.6017
2478,95.8662
2479,96.1912
2480,95.1083
2481,96.0186
2482,95.9448
2483,95.512
2484,96.0115
2485,97.2536
2486,99.2054
2487,98.2128
2488,97.9425
2489,98.3158
2490,98.9173
2491,98.946
2492,97.4582
2493,98.018
2494,98.712
2495,98.2072
2496,99.2346
2497,98.9713
2498,99.9836
2499,99.992
2500,99.2729
2501,99.12341
2502,99.7095
2503,100.5025
2504,98.7956
2505,98.8381
2506,99.9313
2507,97.5834
2508,96.696
2509,96.4621
2510,97.2933
2511,98.1538
2512,97.3342
2513,96.05109
2514,96.6858
2515,98.4023
2516,99.26331
2517,97.6015
2518,97.2909
2519,97.4257
2520,97.38271
2521,98.0545
2522,96.4488
2523,94.3222
2524,96.5757
2525,95.4
2526,94.7961
2527,94.8898
2528,97.74471
2529,97.7849
2530,97.825
2531,96.1749
2532,97.0018
2533,96.72141
2534,98.11639
2535,97.9319
2536,97.0401
2537,96.2949
2538,94.73849
2539,94.00639
2540,94.8099
2541,95.6801
2542,96.9035
2543,97.066
2544,96.9822
2545,97.68629
2546,98.1106
2547,96.89951
2548,97.4474
2549,96.3554
2550,96.0909
2551,97.095
2552,98.1197
2553,97.5607
2554,96.6814
2555,96.84451
2556,97.6572
2557,97.4092
2558,96.7921
2559,98.3289
2560,97.09531
2561,95.6701
2562,93.2472
2563,93.0309
2564,94.7736
2565,95.0133
2566,98.5227
2567,98.96101
2568,97.68279
2569,96.1529
2570,96.6249
2571,96.7281
2572,94.32339
2573,93.6051
2574,93.3056
2575,92.5518
2576,92.861
2577,92.7921
2578,94.4748
2579,94.1826
2580,94.5599
2581,94.7664
2582,93.273
2583,95.1332
2584,95.4459
2585,96.9011
2586,98.6211
2587,99.8707
2588,96.5105
2589,96.8118
2590,97.8451
2591,96.8876
2592,95.8914
2593,97.763
2594,97.2789
2595,96.1101
2596,96.2648
2597,97.0414
2598,96.8382
2599,96.8792
2600,96.4117
2601,97.1753
2602,97.2246
2603,98.9053
2604,98.4935
2605,99.3725
2606,97.638
2607,97.69231
2608,95.7432
2609,97.6671
2610,98.7515
2611,98.7702
2612,98.0524
2613,98.7517
2614,99.3246
2615,98.9311
2616,97.5962
2617,97.9901
2618,97.0352
2619,96.7313
2620,98.6176
2621,98.2106
2622,98.3098
2623,98.5008
2624,98.2183
2625,98.6033
2626,98.2634
2627,97.6718
2628,99.0934
2629,98.423
2630,97.6658
2631,98.5615
2632,97.8222
2633,98.6399
2634,97.8685
2635,97.9627
2636,99.7086
2637,100.4703
2638,98.3972
2639,97.65891
2640,97.0826
2641,95.6425
2642,95.6202
2643,95.786
2644,98.1006
2645,98.5317
2646,96.59689
2647,95.6386
2648,94.4576
2649,92.6344
2650,92.8132
2651,95.7867
2652,96.7229
2653,98.4959
2654,97.7362
2655,96.7646
2656,97.7315
2657,96.4058
2658,97.2442
2659,96.2766
2660,95.7257
2661,96.2767
2662,96.789
2663,95.9754
2664,97.4197
2665,98.3601
2666,97.146
2667,98.1087
2668,98.6379
2669,98.4849
2670,95.7578
2671,93.8378
2672,93.8799
2673,94.905
2674,95.4903
2675,96.29041
2676,96.2063
2677,95.6613
2678,95.8149
2679,94.7811
2680,95.4209
2681,96.9593
2682,95.3643
2683,95.0054
2684,94.5796
2685,95.3668
2686,95.6136
2687,95.3744
2688,94.7742
2689,94.08939
2690,94.4534
2691,94.616
2692,96.0626
2693,95.563
2694,95.2828
2695,95.8393
2696,95.46519
2697,94.5371
2698,92.9238
2699,92.52119
2700,92.61591
2701,91.8836
2702,93.0767
2703,93.5962
2704,94.2132
2705,95.3373
2706,95.7556
2707,93.5843
2708,95.1741
2709,95.1213
2710,94.1713
2711,94.9736
2712,93.9168
2713,93.6486
2714,95.0523
2715,96.6924
2716,97.518
2717,96.9118
2718,97.272
2719,96.0724
2720,97.70441
2721,96.9509
2722,97.5741
2723,98.09921
2724,97.7868
2725,98.41521
2726,96.7285
2727,96.64581
2728,97.2999
2729,95.5586
2730,95.1656
2731,95.5267
2732,94.5136
2733,96.7375
2734,94.9294
2735,96.7664
2736,96.6555
2737,96.40459
2738,95.50529
2739,93.805
2740,94.2188
2741,96.707
2742,95.7539
2743,94.9552
2744,95.26711
2745,97.085
2746,95.7355
2747,95.548
2748,97.0141
2749,96.0503
2750,96.4435
2751,96.4704
2752,97.007
2753,96.5056
2754,96.7312
2755,96.72469
2756,95.9587
2757,93.9865
2758,95.1585
2759,93.51939
2760,92.8533
2761,93.83981
2762,95.2274
2763,96.5836
2764,96.3014
2765,97.5856
2766,98.0945
2767,97.90659
2768,97.5134
2769,98.1351
2770,97.1864
2771,98.5556
2772,97.7487
2773,97.8951
2774,98.7711
2775,98.6109
2776,97.9462
2777,96.5422
2778,98.2218
2779,99.2817
2780,98.6344
2781,96.0019
2782,94.94701
2783,94.3307
2784,94.7429
2785,94.8965
2786,95.844
2787,94.3559
2788,95.1529
2789,94.612
2790,91.8182
2791,94.8735
2792,95.5303
2793,95.3449
2794,96.4763
2795,94.9328
2796,95.262
2797,96.1869
2798,97.0873
2799,96.4662
2800,96.17319
2801,96.2641
2802,96.5845
2803,96.1911
2804,97.2805
2805,97.04031
2806,94.5524
2807,93.3314
2808,94.0593
2809,92.54311
2810,93.3655
2811,94.5528
2812,93.0366
2813,93.11591
2814,94.7721
2815,97.03239
2816,96.6482
2817,95.9536
2818,96.5349
2819,97.4736
2820,96.0308
2821,95.4977
2822,94.5563
2823,94.3486
2824,92.678
2825,94.2031
2826,95.6977
2827,96.3229
2828,96.6894
2829,96.1563
2830,97.0818
2831,98.2273
2832,97.0446
2833,95.8874
2834,97.14841
2835,97.1398
2836,96.4408
2837,96.4508
2838,97.509
2839,95.8983
2840,96.4729
2841,96.1869
2842,95.7979
2843,95.325
2844,96.6546
2845,96.3827
2846,97.0647
2847,96.75999
2848,99.1625
2849,97.5203
2850,97.9192
2851,99.0045
2852,99.27731
2853,99.5131
2854,98.7302
2855,98.55669
2856,99.4384
2857,100.1905
2858,99.4721
2859,98.9433
2860,98.606
2861,98.5054
2862,97.9663
2863,96.3285
2864,96.5511
2865,94.9637
2866,95.74879
2867,96.6213
2868,96.2547
2869,96.9962
2870,95.95029
2871,93.85229
2872,95.1419
2873,96.199
2874,94.8178
2875,96.30569
2876,97.1357
2877,97.3291
2878,97.0644
2879,97.196
2880,98.1541
2881,99.2231
2882,98.4608
2883,97.6418
2884,96.8142
2885,98.2265
2886,98.4761
2887,98.2956
2888,98.0182
2889,97.9612
2890,97.66309
2891,97.8424
2892,96.7589
2893,96.772
2894,97.52
2895,99.6241
2896,99.3091
2897,96.7506
2898,97.1638
2899,98.0839
2900,96.9022
2901,96.9239
2902,98.3289
2903,98.3197
2904,99.7515
2905,100.3373
2906,99.8636
2907,101.479
2908,100.7302
2909,99.5508
2910,100.7755
2911,101.0261
2912,99.7731
2913,99.3045
2914,99.2585
2915,98.8651
2916,95.7473
2917,96.5861
2918,94.9074
2919,94.8708
2920,93.5819
2921,92.4723
2922,93.2681
2923,93.3654
2924,93.6696
2925,93.5201
2926,93.68439
2927,93.5661
2928,96.4319
2929,97.1463
2930,96.4662
2931,95.5789
2932,95.4318
2933,94.8406
2934,94.6413
2935,95.6575
2936,97.1493
2937,97.31789
2938,96.984
2939,96.9353
2940,98.3521
2941,98.9954
2942,98.5998
2943,98.44061
2944,98.9719
2945,97.5231
2946,98.83839
2947,99.175
2948,99.057
2949,98.0478
2950,96.6094
2951,95.26
2952,94.0408
2953,94.6783
2954,94.3874
2955,95.4768
2956,97.3401
2957,97.3758
2958,98.3774
2959,99.028
2960,99.0662
2961,98.9677
2962,99.7491
2963,99.0998
2964,97.647
2965,96.6548
2966,96.7367
2967,96.2949
2968,96.3308
2969,95.8576
2970,97.8667
2971,98.7044
2972,98.4528
2973,98.7153
2974,99.3729
2975,99.8045
2976,98.9977
2977,99.6192
2978,98.644
2979,99.2937
2980,100.781
2981,97.477
2982,95.4977
2983,94.4749
2984,94.3843
2985,97.4445
2986,98.1301
2987,99.6151
2988,98.3555
2989,100.6379
2990,99.3011
2991,99.0499
2992,100.0836
2993,99.8191
2994,97.7257
2995,97.8685
2996,98.6195
2997,98.31699
2998,99.8498
2999,98.2353
3000,97.3594
3001,97.6163
3002,99.2079
3003,101.108
3004,99.8041
3005,99.7004
3006,101.4161
3007,99.466
3008,98.77859
3009,96.2804
3010,95.1443
3011,96.0437
3012,95.26109
3013,95.1624
3014,94.2108
3015,93.8441
3016,95.6863
3017,96.5852
3018,97.3998
3019,97.37479
3020,99.6176
3021,99.1322
3022,99.3176
3023,97.5856
3024,98.0629
3025,100.0236
3026,99.7886
3027,101.9699
3028,100.941
3029,98.5863
3030,98.3732
3031,98.835
3032,99.1478
3033,100.0347
3034,101.0736
3035,99.5481
3036,98.2629
3037,96.88
3038,95.7243
3039,95.0578
3040,94.1157
3041,94.4871
3042,94.506
3043,95.3256
3044,94.5438
3045,93.925
3046,93.3807
3047,95.5739
3048,95.7096
3049,95.24361
3050,95.8382
3051,95.9678
3052,98.5199
3053,100.0592
3054,98.7634
3055,95.76559
3056,94.5243
3057,94.3034
3058,95.1777
3059,96.4814
3060,95.9264
3061,95.1912
3062,96.29
3063,95.2502
3064,97.0629
3065,96.346
3066,94.9777
3067,94.8095
3068,95.5294
3069,95.4889
3070,96.4522
3071,95.99989
3072,95.0757
3073,94.9725
3074,94.47781
3075,94.3602
3076,96.12251
3077,95.8418
3078,95.4813
3079,95.6958
3080,96.4146
3081,95.7076
3082,96.4412
3083,96.2956
3084,97.9932
3085,97.2603
3086,98.3095
3087,100.5144
3088,99.5416
3089,102.1907
3090,100.9416
3091,100.2684
3092,98.7545
3093,101.0294
3094,102.9681
3095,102.0894
3096,101.0253
3097,100.5219
3098,99.8753
3099,97.78709
3100,99.2038
3101,97.85191
3102,97.6808
3103,96.881
3104,98.0764
3105,97.2282
3106,97.2461
3107,95.6275
3108,95.2199
3109,96.92
3110,96.1753
3111,96.5739
3112,95.9886
3113,95.99989
3114,96.53201
3115,94.6337
3116,93.6349
3117,94.7571
3118,96.845
3119,97.3313
3120,97.4057
3121,95.4948
3122,96.3005
3123,97.3617
3124,98.9491
3125,98.3685
3126,99.39149
3127,97.4399
3128,96.9115
3129,95.4408
3130,95.2569
3131,95.24361
3132,95.0804
3133,95.4904
3134,97.3325
3135,97.51971
3136,98.80431
3137,97.1803
3138,96.1542
3139,96.5186
3140,97.6232
3141,97.9002
3142,98.8506
3143,96.6058
3144,96.2084
3145,96.9698
3146,95.9168
3147,96.3297
3148,97.1461
3149,96.7636
3150,97.5808
3151,94.8644
3152,95.1999
3153,96.384
3154,98.0794
3155,99.0067
3156,99.9585
3157,99.4494
3158,100.1619
3159,100.104
3160,97.7011
3161,97.4385
3162,98.34171
3163,99.3091
3164,99.1517
3165,97.9982
3166,96.9738
3167,96.7997
3168,95.6103
3169,95.6177
3170,98.078
3171,99.2098
3172,99.4323
3173,100.0168
3174,99.636
3175,99.30569
3176,97.8942
3177,95.9114
3178,97.1685
3179,95.7573
3180,95.3381
3181,99.7646
3182,96.9652
3183,97.3419
3184,100.0919
3185,98.8327
3186,97.3121
3187,96.3769
3188,97.7761
3189,97.8959
3190,99.111
3191,100.0299
3192,100.2404
3193,98.6652
3194,99.2334
3195,98.4256
3196,99.3481
3197,98.4517
3198,98.2617
3199,96.5542
3200,95.82349
3201,95.7118
3202,93.9141
3203,95.0502
3204,93.897
3205,92.9194
3206,95.01601
3207,94.7284
3208,96.06
3209,96.2757
3210,96.2819
3211,95.9637
3212,95.4616
3213,98.5434
3214,99.3207
3215,98.3649
3216,99.4439
3217,98.0737
3218,98.64
3219,98.6618
3220,99.0233
3221,99.4761
3222,99.7911
3223,98.1292
3224,98.3058
3225,98.9125
3226,96.295
3227,93.7744
3228,93.8736
3229,94.3912
3230,94.3001
3231,96.2109
3232,96.8018
3233,97.024
3234,98.2226
3235,97.9155
3236,97.1209
3237,97.5479
3238,96.3888
3239,96.3488
3240,98.3499
3241,98.8504
3242,97.952
3243,99.0216
3244,99.26711
3245,97.945
3246,98.8091
3247,102.3455
3248,99.82
3249,100.0718
3250,99.855
3251,101.5692
3252,103.1009
3253,104.0647
3254,102.7825
3255,103.0051
3256,102.8955
3257,103.4566
3258,101.9835
3259,100.5544
3260,98.8195
3261,97.1079
3262,96.6817
3263,98.2253
3264,98.925
3265,100.2563
3266,99.3181
3267,99.5149
3268,101.381
3269,99.3836
3270,99.5763
3271,100.4456
3272,102.6054
3273,104.7161
3274,105.3591
3275,104.3512
3276,103.7809
